event_type,ticker,day_type,time_frame,slot,inf_range,sup_range,prob_up,prob_down,count_of_klines_inside_range
15m,BTC,workday,tf1,12,-300.0,-270.0,0.088235294117647,0.9117647058823528,32
15m,BTC,workday,tf1,12,-270.0,-240.0,0.1568627450980392,0.8431372549019608,49
15m,BTC,workday,tf1,12,-240.0,-210.0,0.0793650793650793,0.9206349206349208,61
15m,BTC,workday,tf1,12,-210.0,-180.0,0.1304347826086956,0.8695652173913043,90
15m,BTC,workday,tf1,12,-180.0,-150.0,0.1666666666666666,0.8333333333333334,118
15m,BTC,workday,tf1,12,-150.0,-120.0,0.2176470588235294,0.7823529411764706,168
15m,BTC,workday,tf1,12,-120.0,-90.0,0.2242152466367713,0.7757847533632287,221
15m,BTC,workday,tf1,12,-90.0,-60.0,0.255663430420712,0.7443365695792881,307
15m,BTC,workday,tf1,12,-60.0,-30.0,0.3778280542986425,0.6221719457013575,440
15m,BTC,workday,tf1,12,-30.0,0.0,0.4194260485651214,0.5805739514348787,451
15m,BTC,workday,tf1,12,0.0,30.0,0.5742092457420925,0.4257907542579074,409
15m,BTC,workday,tf1,12,30.0,60.0,0.6329113924050632,0.3670886075949368,393
15m,BTC,workday,tf1,12,60.0,90.0,0.7284768211920529,0.2715231788079471,300
15m,BTC,workday,tf1,12,90.0,120.0,0.7682403433476395,0.2317596566523605,231
15m,BTC,workday,tf1,12,120.0,150.0,0.7914438502673797,0.2085561497326202,185
15m,BTC,workday,tf1,12,150.0,180.0,0.8461538461538461,0.1538461538461538,128
15m,BTC,workday,tf1,12,180.0,210.0,0.8607594936708861,0.1392405063291139,77
15m,BTC,workday,tf1,12,210.0,240.0,0.8888888888888888,0.1111111111111111,52
15m,BTC,workday,tf1,12,240.0,270.0,0.7843137254901961,0.2156862745098039,49
15m,BTC,workday,tf1,12,270.0,300.0,0.9393939393939394,0.0606060606060605,31
15m,BTC,workday,tf1,12,300.0,330.0,0.92,0.0799999999999999,23
15m,BTC,workday,tf1,12,330.0,360.0,0.90625,0.09375,30
15m,BTC,workday,tf1,13,-360.0,-330.0,0.1111111111111111,0.8888888888888888,25
15m,BTC,workday,tf1,13,-330.0,-300.0,0.1764705882352941,0.8235294117647058,32
15m,BTC,workday,tf1,13,-300.0,-270.0,0.1379310344827586,0.8620689655172413,27
15m,BTC,workday,tf1,13,-270.0,-240.0,0.0816326530612244,0.9183673469387756,47
15m,BTC,workday,tf1,13,-240.0,-210.0,0.1690140845070422,0.8309859154929577,69
15m,BTC,workday,tf1,13,-210.0,-180.0,0.1111111111111111,0.8888888888888888,97
15m,BTC,workday,tf1,13,-180.0,-150.0,0.1140350877192982,0.8859649122807017,112
15m,BTC,workday,tf1,13,-150.0,-120.0,0.1777777777777777,0.8222222222222222,178
15m,BTC,workday,tf1,13,-120.0,-90.0,0.2184873949579832,0.7815126050420168,236
15m,BTC,workday,tf1,13,-90.0,-60.0,0.2960526315789473,0.7039473684210527,302
15m,BTC,workday,tf1,13,-60.0,-30.0,0.3266331658291457,0.6733668341708543,396
15m,BTC,workday,tf1,13,-30.0,0.0,0.445475638051044,0.5545243619489559,429
15m,BTC,workday,tf1,13,0.0,30.0,0.560096153846154,0.439903846153846,414
15m,BTC,workday,tf1,13,30.0,60.0,0.6972972972972973,0.3027027027027027,368
15m,BTC,workday,tf1,13,60.0,90.0,0.7052980132450332,0.2947019867549668,300
15m,BTC,workday,tf1,13,90.0,120.0,0.7679324894514767,0.2320675105485232,235
15m,BTC,workday,tf1,13,120.0,150.0,0.7904191616766467,0.2095808383233532,165
15m,BTC,workday,tf1,13,150.0,180.0,0.8633093525179856,0.1366906474820144,137
15m,BTC,workday,tf1,13,180.0,210.0,0.8478260869565217,0.1521739130434782,90
15m,BTC,workday,tf1,13,210.0,240.0,0.8656716417910447,0.1343283582089552,65
15m,BTC,workday,tf1,13,240.0,270.0,0.8269230769230769,0.1730769230769231,50
15m,BTC,workday,tf1,13,270.0,300.0,0.85,0.15,38
15m,BTC,workday,tf1,13,330.0,360.0,0.8928571428571429,0.1071428571428571,26
15m,BTC,workday,tf1,13,360.0,390.0,0.8461538461538461,0.1538461538461538,24
15m,BTC,workday,tf1,14,-360.0,-330.0,0.1666666666666666,0.8333333333333334,22
15m,BTC,workday,tf1,14,-330.0,-300.0,0.0789473684210526,0.9210526315789472,36
15m,BTC,workday,tf1,14,-300.0,-270.0,0.0454545454545454,0.9545454545454546,42
15m,BTC,workday,tf1,14,-270.0,-240.0,0.1333333333333333,0.8666666666666667,43
15m,BTC,workday,tf1,14,-240.0,-210.0,0.1428571428571428,0.8571428571428572,82
15m,BTC,workday,tf1,14,-210.0,-180.0,0.1067961165048543,0.8932038834951457,101
15m,BTC,workday,tf1,14,-180.0,-150.0,0.1594202898550724,0.8405797101449275,136
15m,BTC,workday,tf1,14,-150.0,-120.0,0.1379310344827586,0.8620689655172414,172
15m,BTC,workday,tf1,14,-120.0,-90.0,0.2280701754385964,0.7719298245614035,226
15m,BTC,workday,tf1,14,-90.0,-60.0,0.2364217252396166,0.7635782747603834,311
15m,BTC,workday,tf1,14,-60.0,-30.0,0.3805774278215223,0.6194225721784776,379
15m,BTC,workday,tf1,14,-30.0,0.0,0.4345679012345679,0.5654320987654321,403
15m,BTC,workday,tf1,14,0.0,30.0,0.5703703703703703,0.4296296296296297,403
15m,BTC,workday,tf1,14,30.0,60.0,0.6460674157303371,0.3539325842696629,354
15m,BTC,workday,tf1,14,60.0,90.0,0.7291666666666666,0.2708333333333333,286
15m,BTC,workday,tf1,14,90.0,120.0,0.8114754098360656,0.1885245901639344,242
15m,BTC,workday,tf1,14,120.0,150.0,0.8461538461538461,0.1538461538461538,180
15m,BTC,workday,tf1,14,150.0,180.0,0.8625954198473282,0.1374045801526717,129
15m,BTC,workday,tf1,14,180.0,210.0,0.8602150537634409,0.1397849462365591,91
15m,BTC,workday,tf1,14,210.0,240.0,0.95,0.05,58
15m,BTC,workday,tf1,14,240.0,270.0,0.851063829787234,0.1489361702127659,45
15m,BTC,workday,tf1,14,270.0,300.0,0.8285714285714286,0.1714285714285713,33
15m,BTC,workday,tf1,14,300.0,330.0,0.875,0.125,30
15m,BTC,workday,tf1,14,330.0,360.0,0.9333333333333332,0.0666666666666666,28
15m,BTC,workday,tf1,14,360.0,390.0,0.935483870967742,0.0645161290322581,29
15m,BTC,workday,tf1,15,-360.0,-330.0,0.0625,0.9375,30
15m,BTC,workday,tf1,15,-330.0,-300.0,0.1351351351351351,0.8648648648648649,35
15m,BTC,workday,tf1,15,-300.0,-270.0,0.0256410256410256,0.9743589743589745,37
15m,BTC,workday,tf1,15,-270.0,-240.0,0.0806451612903225,0.9193548387096774,60
15m,BTC,workday,tf1,15,-240.0,-210.0,0.1234567901234567,0.8765432098765432,79
15m,BTC,workday,tf1,15,-210.0,-180.0,0.1238938053097345,0.8761061946902655,111
15m,BTC,workday,tf1,15,-180.0,-150.0,0.150375939849624,0.849624060150376,131
15m,BTC,workday,tf1,15,-150.0,-120.0,0.1629213483146067,0.8370786516853932,176
15m,BTC,workday,tf1,15,-120.0,-90.0,0.1622807017543859,0.8377192982456141,226
15m,BTC,workday,tf1,15,-90.0,-60.0,0.2232704402515723,0.7767295597484276,316
15m,BTC,workday,tf1,15,-60.0,-30.0,0.4180790960451977,0.5819209039548023,352
15m,BTC,workday,tf1,15,-30.0,0.0,0.4519230769230769,0.5480769230769231,414
15m,BTC,workday,tf1,15,0.0,30.0,0.543661971830986,0.456338028169014,353
15m,BTC,workday,tf1,15,30.0,60.0,0.6685552407932012,0.3314447592067988,351
15m,BTC,workday,tf1,15,60.0,90.0,0.7170418006430869,0.2829581993569131,309
15m,BTC,workday,tf1,15,90.0,120.0,0.8447488584474886,0.1552511415525114,217
15m,BTC,workday,tf1,15,120.0,150.0,0.8134715025906736,0.1865284974093264,191
15m,BTC,workday,tf1,15,150.0,180.0,0.8596491228070176,0.1403508771929824,112
15m,BTC,workday,tf1,15,180.0,210.0,0.8981481481481481,0.1018518518518518,106
15m,BTC,workday,tf1,15,210.0,240.0,0.8823529411764706,0.1176470588235294,66
15m,BTC,workday,tf1,15,240.0,270.0,0.88,0.12,48
15m,BTC,workday,tf1,15,270.0,300.0,0.9555555555555556,0.0444444444444444,43
15m,BTC,workday,tf1,15,300.0,330.0,0.9230769230769232,0.0769230769230768,37
15m,BTC,workday,tf1,15,330.0,360.0,0.9,0.0999999999999999,28
15m,BTC,workday,tf1,15,360.0,390.0,0.9090909090909092,0.0909090909090909,20
15m,BTC,workday,tf1,16,-360.0,-330.0,0.0967741935483871,0.9032258064516128,29
15m,BTC,workday,tf1,16,-330.0,-300.0,0.1111111111111111,0.8888888888888888,34
15m,BTC,workday,tf1,16,-300.0,-270.0,0.0769230769230769,0.9230769230769232,50
15m,BTC,workday,tf1,16,-270.0,-240.0,0.0816326530612244,0.9183673469387756,47
15m,BTC,workday,tf1,16,-240.0,-210.0,0.0595238095238095,0.9404761904761904,82
15m,BTC,workday,tf1,16,-210.0,-180.0,0.1553398058252427,0.8446601941747574,101
15m,BTC,workday,tf1,16,-180.0,-150.0,0.1205673758865248,0.8794326241134752,139
15m,BTC,workday,tf1,16,-150.0,-120.0,0.1195652173913043,0.8804347826086957,182
15m,BTC,workday,tf1,16,-120.0,-90.0,0.175,0.825,238
15m,BTC,workday,tf1,16,-90.0,-60.0,0.2533333333333333,0.7466666666666666,298
15m,BTC,workday,tf1,16,-60.0,-30.0,0.3675213675213675,0.6324786324786325,349
15m,BTC,workday,tf1,16,-30.0,0.0,0.4450261780104712,0.5549738219895288,380
15m,BTC,workday,tf1,16,0.0,30.0,0.5274725274725276,0.4725274725274724,362
15m,BTC,workday,tf1,16,30.0,60.0,0.6887608069164265,0.3112391930835735,345
15m,BTC,workday,tf1,16,60.0,90.0,0.7518518518518519,0.2481481481481481,268
15m,BTC,workday,tf1,16,90.0,120.0,0.8577235772357723,0.1422764227642277,244
15m,BTC,workday,tf1,16,120.0,150.0,0.8105263157894737,0.1894736842105263,188
15m,BTC,workday,tf1,16,150.0,180.0,0.8444444444444444,0.1555555555555555,133
15m,BTC,workday,tf1,16,180.0,210.0,0.8932038834951457,0.1067961165048543,101
15m,BTC,workday,tf1,16,210.0,240.0,0.918918918918919,0.081081081081081,72
15m,BTC,workday,tf1,16,240.0,270.0,0.8490566037735849,0.150943396226415,51
15m,BTC,workday,tf1,16,270.0,300.0,0.9555555555555556,0.0444444444444444,43
15m,BTC,workday,tf1,16,300.0,330.0,0.9722222222222222,0.0277777777777777,34
15m,BTC,workday,tf1,16,330.0,360.0,0.9285714285714286,0.0714285714285714,26
15m,BTC,workday,tf1,16,390.0,420.0,0.9166666666666666,0.0833333333333333,22
15m,BTC,workday,tf1,17,-390.0,-360.0,0.0416666666666666,0.9583333333333334,22
15m,BTC,workday,tf1,17,-360.0,-330.0,0.08,0.92,23
15m,BTC,workday,tf1,17,-330.0,-300.0,0.081081081081081,0.9189189189189187,35
15m,BTC,workday,tf1,17,-300.0,-270.0,0.0454545454545454,0.9545454545454546,42
15m,BTC,workday,tf1,17,-270.0,-240.0,0.1126760563380281,0.8873239436619719,69
15m,BTC,workday,tf1,17,-240.0,-210.0,0.1264367816091954,0.8735632183908046,85
15m,BTC,workday,tf1,17,-210.0,-180.0,0.1261261261261261,0.8738738738738738,109
15m,BTC,workday,tf1,17,-180.0,-150.0,0.1307692307692307,0.8692307692307693,128
15m,BTC,workday,tf1,17,-150.0,-120.0,0.127906976744186,0.872093023255814,170
15m,BTC,workday,tf1,17,-120.0,-90.0,0.1282051282051282,0.8717948717948718,232
15m,BTC,workday,tf1,17,-90.0,-60.0,0.2331081081081081,0.7668918918918919,294
15m,BTC,workday,tf1,17,-60.0,-30.0,0.3333333333333333,0.6666666666666667,331
15m,BTC,workday,tf1,17,-30.0,0.0,0.4318766066838046,0.5681233933161953,387
15m,BTC,workday,tf1,17,0.0,30.0,0.5702247191011236,0.4297752808988764,354
15m,BTC,workday,tf1,17,30.0,60.0,0.6713483146067416,0.3286516853932584,354
15m,BTC,workday,tf1,17,60.0,90.0,0.7887323943661971,0.2112676056338028,282
15m,BTC,workday,tf1,17,90.0,120.0,0.8212765957446808,0.1787234042553191,233
15m,BTC,workday,tf1,17,120.0,150.0,0.8571428571428571,0.1428571428571429,173
15m,BTC,workday,tf1,17,150.0,180.0,0.896,0.1039999999999999,123
15m,BTC,workday,tf1,17,180.0,210.0,0.9008264462809916,0.0991735537190082,119
15m,BTC,workday,tf1,17,210.0,240.0,0.8904109589041096,0.1095890410958904,71
15m,BTC,workday,tf1,17,240.0,270.0,0.9027777777777778,0.0972222222222222,70
15m,BTC,workday,tf1,17,270.0,300.0,0.951219512195122,0.048780487804878,39
15m,BTC,workday,tf1,17,300.0,330.0,0.9411764705882352,0.0588235294117647,32
15m,BTC,workday,tf1,17,330.0,360.0,0.8846153846153846,0.1153846153846154,24
15m,BTC,workday,tf1,17,390.0,420.0,0.8695652173913043,0.1304347826086956,21
15m,BTC,workday,tf1,18,-420.0,-390.0,0.0416666666666666,0.9583333333333334,22
15m,BTC,workday,tf1,18,-390.0,-360.0,0.0434782608695652,0.9565217391304348,21
15m,BTC,workday,tf1,18,-360.0,-330.0,0.0357142857142857,0.9642857142857144,26
15m,BTC,workday,tf1,18,-330.0,-300.0,0.1111111111111111,0.8888888888888888,34
15m,BTC,workday,tf1,18,-300.0,-270.0,0.1020408163265306,0.8979591836734694,47
15m,BTC,workday,tf1,18,-270.0,-240.0,0.0806451612903225,0.9193548387096774,60
15m,BTC,workday,tf1,18,-240.0,-210.0,0.075,0.925,78
15m,BTC,workday,tf1,18,-210.0,-180.0,0.0707964601769911,0.9292035398230089,111
15m,BTC,workday,tf1,18,-180.0,-150.0,0.0948905109489051,0.9051094890510948,135
15m,BTC,workday,tf1,18,-150.0,-120.0,0.1420765027322404,0.8579234972677596,181
15m,BTC,workday,tf1,18,-120.0,-90.0,0.1304347826086956,0.8695652173913043,228
15m,BTC,workday,tf1,18,-90.0,-60.0,0.2379421221864952,0.7620578778135048,309
15m,BTC,workday,tf1,18,-60.0,-30.0,0.2955223880597014,0.7044776119402986,333
15m,BTC,workday,tf1,18,-30.0,0.0,0.4337349397590361,0.5662650602409638,330
15m,BTC,workday,tf1,18,0.0,30.0,0.5542857142857143,0.4457142857142857,348
15m,BTC,workday,tf1,18,30.0,60.0,0.7115384615384616,0.2884615384615384,362
15m,BTC,workday,tf1,18,60.0,90.0,0.7859649122807018,0.2140350877192982,283
15m,BTC,workday,tf1,18,90.0,120.0,0.8546255506607929,0.145374449339207,225
15m,BTC,workday,tf1,18,120.0,150.0,0.8571428571428571,0.1428571428571429,180
15m,BTC,workday,tf1,18,150.0,180.0,0.9130434782608696,0.0869565217391304,136
15m,BTC,workday,tf1,18,180.0,210.0,0.9310344827586208,0.0689655172413793,114
15m,BTC,workday,tf1,18,210.0,240.0,0.9117647058823528,0.088235294117647,66
15m,BTC,workday,tf1,18,240.0,270.0,0.875,0.125,70
15m,BTC,workday,tf1,18,270.0,300.0,0.9318181818181818,0.0681818181818182,42
15m,BTC,workday,tf1,18,300.0,330.0,0.9142857142857144,0.0857142857142857,33
15m,BTC,workday,tf1,18,330.0,360.0,0.7692307692307693,0.2307692307692307,24
15m,BTC,workday,tf1,18,360.0,390.0,0.9393939393939394,0.0606060606060605,31
15m,BTC,workday,tf1,19,-420.0,-390.0,0.0333333333333333,0.9666666666666668,28
15m,BTC,workday,tf1,19,-390.0,-360.0,0.0833333333333333,0.9166666666666666,22
15m,BTC,workday,tf1,19,-360.0,-330.0,0.0384615384615384,0.9615384615384616,24
15m,BTC,workday,tf1,19,-330.0,-300.0,0.032258064516129,0.967741935483871,29
15m,BTC,workday,tf1,19,-300.0,-270.0,0.0350877192982456,0.9649122807017544,55
15m,BTC,workday,tf1,19,-270.0,-240.0,0.1159420289855072,0.8840579710144928,67
15m,BTC,workday,tf1,19,-240.0,-210.0,0.0632911392405063,0.9367088607594936,77
15m,BTC,workday,tf1,19,-210.0,-180.0,0.0588235294117647,0.9411764705882352,100
15m,BTC,workday,tf1,19,-180.0,-150.0,0.0567375886524822,0.9432624113475178,139
15m,BTC,workday,tf1,19,-150.0,-120.0,0.1771428571428571,0.8228571428571428,173
15m,BTC,workday,tf1,19,-120.0,-90.0,0.1184210526315789,0.881578947368421,226
15m,BTC,workday,tf1,19,-90.0,-60.0,0.189873417721519,0.810126582278481,314
15m,BTC,workday,tf1,19,-60.0,-30.0,0.2789317507418398,0.7210682492581602,335
15m,BTC,workday,tf1,19,-30.0,0.0,0.4224924012158054,0.5775075987841946,327
15m,BTC,workday,tf1,19,0.0,30.0,0.5966850828729282,0.4033149171270718,360
15m,BTC,workday,tf1,19,30.0,60.0,0.7160493827160493,0.2839506172839506,322
15m,BTC,workday,tf1,19,60.0,90.0,0.8048780487804879,0.1951219512195121,285
15m,BTC,workday,tf1,19,90.0,120.0,0.875,0.125,246
15m,BTC,workday,tf1,19,120.0,150.0,0.8813559322033898,0.1186440677966101,175
15m,BTC,workday,tf1,19,150.0,180.0,0.872,0.128,123
15m,BTC,workday,tf1,19,180.0,210.0,0.9298245614035088,0.0701754385964912,112
15m,BTC,workday,tf1,19,210.0,240.0,0.9156626506024096,0.0843373493975904,81
15m,BTC,workday,tf1,19,240.0,270.0,0.8939393939393939,0.106060606060606,64
15m,BTC,workday,tf1,19,270.0,300.0,0.9591836734693876,0.0408163265306122,47
15m,BTC,workday,tf1,19,300.0,330.0,0.9487179487179488,0.0512820512820513,37
15m,BTC,workday,tf1,19,330.0,360.0,0.8928571428571429,0.1071428571428571,26
15m,BTC,workday,tf1,19,360.0,390.0,0.925925925925926,0.074074074074074,25
15m,BTC,workday,tf1,19,420.0,450.0,0.875,0.125,22
15m,BTC,workday,tf1,20,-420.0,-390.0,0.0909090909090909,0.9090909090909092,20
15m,BTC,workday,tf1,20,-390.0,-360.0,0.032258064516129,0.967741935483871,29
15m,BTC,workday,tf1,20,-360.0,-330.0,0.0344827586206896,0.9655172413793104,27
15m,BTC,workday,tf1,20,-330.0,-300.0,0.0555555555555555,0.9444444444444444,34
15m,BTC,workday,tf1,20,-300.0,-270.0,0.0677966101694915,0.9322033898305084,57
15m,BTC,workday,tf1,20,-270.0,-240.0,0.0259740259740259,0.974025974025974,75
15m,BTC,workday,tf1,20,-240.0,-210.0,0.074074074074074,0.925925925925926,79
15m,BTC,workday,tf1,20,-210.0,-180.0,0.0879120879120879,0.912087912087912,89
15m,BTC,workday,tf1,20,-180.0,-150.0,0.0855263157894736,0.9144736842105264,150
15m,BTC,workday,tf1,20,-150.0,-120.0,0.0833333333333333,0.9166666666666666,166
15m,BTC,workday,tf1,20,-120.0,-90.0,0.0913043478260869,0.908695652173913,228
15m,BTC,workday,tf1,20,-90.0,-60.0,0.205574912891986,0.794425087108014,285
15m,BTC,workday,tf1,20,-60.0,-30.0,0.2542372881355932,0.7457627118644068,352
15m,BTC,workday,tf1,20,-30.0,0.0,0.4217687074829932,0.5782312925170068,292
15m,BTC,workday,tf1,20,0.0,30.0,0.5779036827195467,0.4220963172804532,351
15m,BTC,workday,tf1,20,30.0,60.0,0.7186544342507645,0.2813455657492355,325
15m,BTC,workday,tf1,20,60.0,90.0,0.7980132450331126,0.2019867549668874,300
15m,BTC,workday,tf1,20,90.0,120.0,0.891566265060241,0.108433734939759,247
15m,BTC,workday,tf1,20,120.0,150.0,0.888235294117647,0.1117647058823529,168
15m,BTC,workday,tf1,20,150.0,180.0,0.9027777777777778,0.0972222222222222,142
15m,BTC,workday,tf1,20,180.0,210.0,0.9217391304347826,0.0782608695652173,113
15m,BTC,workday,tf1,20,210.0,240.0,0.9382716049382716,0.0617283950617284,79
15m,BTC,workday,tf1,20,240.0,270.0,0.984126984126984,0.0158730158730159,61
15m,BTC,workday,tf1,20,270.0,300.0,0.979591836734694,0.0204081632653061,47
15m,BTC,workday,tf1,20,300.0,330.0,0.9302325581395348,0.0697674418604651,41
15m,BTC,workday,tf1,20,330.0,360.0,0.92,0.0799999999999999,23
15m,BTC,workday,tf1,20,360.0,390.0,0.88,0.12,23
15m,BTC,workday,tf1,20,390.0,420.0,0.92,0.0799999999999999,23
15m,BTC,workday,tf1,20,420.0,450.0,0.9230769230769232,0.0769230769230768,24
15m,BTC,workday,tf1,21,-420.0,-390.0,0.0416666666666666,0.9583333333333334,22
15m,BTC,workday,tf1,21,-390.0,-360.0,0.0384615384615384,0.9615384615384616,24
15m,BTC,workday,tf1,21,-360.0,-330.0,0.037037037037037,0.962962962962963,25
15m,BTC,workday,tf1,21,-330.0,-300.0,0.0227272727272727,0.9772727272727272,42
15m,BTC,workday,tf1,21,-300.0,-270.0,0.0357142857142857,0.9642857142857144,54
15m,BTC,workday,tf1,21,-270.0,-240.0,0.0508474576271186,0.9491525423728814,57
15m,BTC,workday,tf1,21,-240.0,-210.0,0.0266666666666666,0.9733333333333334,73
15m,BTC,workday,tf1,21,-210.0,-180.0,0.0327868852459016,0.9672131147540984,120
15m,BTC,workday,tf1,21,-180.0,-150.0,0.0580645161290322,0.9419354838709676,153
15m,BTC,workday,tf1,21,-150.0,-120.0,0.0760233918128654,0.9239766081871346,169
15m,BTC,workday,tf1,21,-120.0,-90.0,0.1203319502074688,0.8796680497925311,239
15m,BTC,workday,tf1,21,-90.0,-60.0,0.2028469750889679,0.797153024911032,279
15m,BTC,workday,tf1,21,-60.0,-30.0,0.2705167173252279,0.7294832826747721,327
15m,BTC,workday,tf1,21,-30.0,0.0,0.4050632911392405,0.5949367088607596,314
15m,BTC,workday,tf1,21,0.0,30.0,0.5749235474006116,0.4250764525993884,325
15m,BTC,workday,tf1,21,30.0,60.0,0.7074626865671642,0.2925373134328358,333
15m,BTC,workday,tf1,21,60.0,90.0,0.8391608391608392,0.1608391608391608,284
15m,BTC,workday,tf1,21,90.0,120.0,0.8613138686131386,0.1386861313868613,272
15m,BTC,workday,tf1,21,120.0,150.0,0.9363057324840764,0.0636942675159235,155
15m,BTC,workday,tf1,21,150.0,180.0,0.9121621621621622,0.0878378378378378,146
15m,BTC,workday,tf1,21,180.0,210.0,0.957983193277311,0.042016806722689,117
15m,BTC,workday,tf1,21,210.0,240.0,0.9493670886075948,0.0506329113924051,77
15m,BTC,workday,tf1,21,240.0,270.0,0.9393939393939394,0.0606060606060605,64
15m,BTC,workday,tf1,21,270.0,300.0,0.9615384615384616,0.0384615384615384,50
15m,BTC,workday,tf1,21,300.0,330.0,0.9142857142857144,0.0857142857142857,33
15m,BTC,workday,tf1,21,330.0,360.0,0.96875,0.03125,30
15m,BTC,workday,tf1,21,390.0,420.0,0.9545454545454546,0.0454545454545454,20
15m,BTC,workday,tf1,22,-390.0,-360.0,0.0625,0.9375,30
15m,BTC,workday,tf1,22,-360.0,-330.0,0.0285714285714285,0.9714285714285714,33
15m,BTC,workday,tf1,22,-330.0,-300.0,0.0227272727272727,0.9772727272727272,42
15m,BTC,workday,tf1,22,-300.0,-270.0,0.0256410256410256,0.9743589743589745,37
15m,BTC,workday,tf1,22,-270.0,-240.0,0.0615384615384615,0.9384615384615383,63
15m,BTC,workday,tf1,22,-240.0,-210.0,0.0109890109890109,0.989010989010989,89
15m,BTC,workday,tf1,22,-210.0,-180.0,0.03,0.97,98
15m,BTC,workday,tf1,22,-180.0,-150.0,0.0683229813664596,0.9316770186335404,159
15m,BTC,workday,tf1,22,-150.0,-120.0,0.0828729281767955,0.9171270718232044,179
15m,BTC,workday,tf1,22,-120.0,-90.0,0.0890688259109311,0.9109311740890688,245
15m,BTC,workday,tf1,22,-90.0,-60.0,0.1814946619217081,0.8185053380782918,279
15m,BTC,workday,tf1,22,-60.0,-30.0,0.2553846153846154,0.7446153846153847,323
15m,BTC,workday,tf1,22,-30.0,0.0,0.396039603960396,0.6039603960396039,301
15m,BTC,workday,tf1,22,0.0,30.0,0.5968253968253968,0.4031746031746032,313
15m,BTC,workday,tf1,22,30.0,60.0,0.7530864197530864,0.2469135802469135,322
15m,BTC,workday,tf1,22,60.0,90.0,0.8088737201365188,0.1911262798634811,291
15m,BTC,workday,tf1,22,90.0,120.0,0.8866396761133604,0.1133603238866396,245
15m,BTC,workday,tf1,22,120.0,150.0,0.9277777777777778,0.0722222222222221,178
15m,BTC,workday,tf1,22,150.0,180.0,0.9428571428571428,0.0571428571428571,138
15m,BTC,workday,tf1,22,180.0,210.0,0.9807692307692308,0.0192307692307692,102
15m,BTC,workday,tf1,22,210.0,240.0,0.946808510638298,0.0531914893617021,92
15m,BTC,workday,tf1,22,240.0,270.0,0.9393939393939394,0.0606060606060605,64
15m,BTC,workday,tf1,22,270.0,300.0,0.9574468085106383,0.0425531914893616,45
15m,BTC,workday,tf1,22,300.0,330.0,0.9772727272727272,0.0227272727272727,42
15m,BTC,workday,tf1,22,330.0,360.0,0.9142857142857144,0.0857142857142857,33
15m,BTC,workday,tf1,22,360.0,390.0,0.9545454545454546,0.0454545454545454,20
15m,BTC,workday,tf1,22,390.0,420.0,0.9642857142857144,0.0357142857142857,26
15m,BTC,workday,tf1,23,-450.0,-420.0,0.0357142857142857,0.9642857142857144,26
15m,BTC,workday,tf1,23,-360.0,-330.0,0.0256410256410256,0.9743589743589745,37
15m,BTC,workday,tf1,23,-330.0,-300.0,0.0188679245283018,0.981132075471698,51
15m,BTC,workday,tf1,23,-300.0,-270.0,0.0566037735849056,0.9433962264150944,51
15m,BTC,workday,tf1,23,-270.0,-240.0,0.0166666666666666,0.9833333333333332,58
15m,BTC,workday,tf1,23,-240.0,-210.0,0.0111111111111111,0.9888888888888888,88
15m,BTC,workday,tf1,23,-210.0,-180.0,0.043103448275862,0.956896551724138,114
15m,BTC,workday,tf1,23,-180.0,-150.0,0.0476190476190476,0.9523809523809524,145
15m,BTC,workday,tf1,23,-150.0,-120.0,0.0594594594594594,0.9405405405405404,183
15m,BTC,workday,tf1,23,-120.0,-90.0,0.0938775510204081,0.9061224489795918,243
15m,BTC,workday,tf1,23,-90.0,-60.0,0.150375939849624,0.849624060150376,264
15m,BTC,workday,tf1,23,-60.0,-30.0,0.2315436241610738,0.7684563758389262,296
15m,BTC,workday,tf1,23,-30.0,0.0,0.4019292604501607,0.5980707395498392,309
15m,BTC,workday,tf1,23,0.0,30.0,0.6081081081081081,0.3918918918918919,294
15m,BTC,workday,tf1,23,30.0,60.0,0.7147147147147147,0.2852852852852853,331
15m,BTC,workday,tf1,23,60.0,90.0,0.8426573426573427,0.1573426573426573,284
15m,BTC,workday,tf1,23,90.0,120.0,0.9083333333333332,0.0916666666666666,238
15m,BTC,workday,tf1,23,120.0,150.0,0.952127659574468,0.0478723404255319,186
15m,BTC,workday,tf1,23,150.0,180.0,0.945945945945946,0.054054054054054,146
15m,BTC,workday,tf1,23,180.0,210.0,0.957983193277311,0.042016806722689,117
15m,BTC,workday,tf1,23,210.0,240.0,0.972972972972973,0.0270270270270269,72
15m,BTC,workday,tf1,23,240.0,270.0,0.9473684210526316,0.0526315789473684,74
15m,BTC,workday,tf1,23,270.0,300.0,0.9787234042553192,0.0212765957446808,45
15m,BTC,workday,tf1,23,300.0,330.0,0.979591836734694,0.0204081632653061,47
15m,BTC,workday,tf1,23,330.0,360.0,0.9743589743589745,0.0256410256410256,37
15m,BTC,workday,tf1,23,420.0,450.0,0.96,0.04,23
15m,BTC,workday,tf1,24,-450.0,-420.0,0.0416666666666666,0.9583333333333334,22
15m,BTC,workday,tf1,24,-420.0,-390.0,0.074074074074074,0.925925925925926,25
15m,BTC,workday,tf1,24,-390.0,-360.0,0.0384615384615384,0.9615384615384616,24
15m,BTC,workday,tf1,24,-360.0,-330.0,0.0555555555555555,0.9444444444444444,34
15m,BTC,workday,tf1,24,-330.0,-300.0,0.0238095238095238,0.9761904761904762,40
