event_type,ticker,day_type,time_frame,slot,inf_range,sup_range,prob_up,prob_down,count_of_klines_inside_range
5m,BTC,workday,tf1,16,0.0,10.0,0.5598958333333334,0.4401041666666666,574
5m,BTC,workday,tf1,16,10.0,20.0,0.6480263157894737,0.3519736842105263,454
5m,BTC,workday,tf1,16,20.0,30.0,0.6922110552763819,0.307788944723618,396
5m,BTC,workday,tf1,16,30.0,40.0,0.7719298245614035,0.2280701754385965,340
5m,BTC,workday,tf1,16,40.0,50.0,0.8287937743190662,0.1712062256809338,255
5m,BTC,workday,tf1,16,50.0,60.0,0.8454106280193237,0.1545893719806763,205
5m,BTC,workday,tf1,16,60.0,70.0,0.9011627906976744,0.0988372093023255,170
5m,BTC,workday,tf1,16,70.0,80.0,0.9380530973451328,0.0619469026548672,111
5m,BTC,workday,tf1,16,80.0,90.0,0.954954954954955,0.045045045045045,109
5m,BTC,workday,tf1,16,90.0,100.0,0.8783783783783784,0.1216216216216216,72
5m,BTC,workday,tf1,16,100.0,110.0,0.9315068493150684,0.0684931506849315,71
5m,BTC,workday,tf1,16,110.0,120.0,0.979591836734694,0.0204081632653061,47
5m,BTC,workday,tf1,16,120.0,130.0,0.85,0.15,38
5m,BTC,workday,tf1,16,130.0,140.0,0.8529411764705882,0.1470588235294118,32
5m,BTC,workday,tf1,16,140.0,150.0,0.8695652173913043,0.1304347826086956,21
5m,BTC,workday,tf1,16,150.0,160.0,0.9130434782608696,0.0869565217391304,21
5m,BTC,workday,tf1,16,160.0,170.0,0.9230769230769232,0.0769230769230768,24
5m,BTC,workday,tf1,17,-180.0,-170.0,0.0625,0.9375,30
5m,BTC,workday,tf1,17,-160.0,-150.0,0.0285714285714285,0.9714285714285714,33
5m,BTC,workday,tf1,17,-150.0,-140.0,0.054054054054054,0.945945945945946,35
5m,BTC,workday,tf1,17,-140.0,-130.0,0.05,0.95,58
5m,BTC,workday,tf1,17,-130.0,-120.0,0.1071428571428571,0.8928571428571429,54
5m,BTC,workday,tf1,17,-120.0,-110.0,0.032258064516129,0.967741935483871,60
5m,BTC,workday,tf1,17,-110.0,-100.0,0.0375,0.9625,78
5m,BTC,workday,tf1,17,-100.0,-90.0,0.0449438202247191,0.9550561797752808,87
5m,BTC,workday,tf1,17,-90.0,-80.0,0.104,0.896,123
5m,BTC,workday,tf1,17,-80.0,-70.0,0.1333333333333333,0.8666666666666667,148
5m,BTC,workday,tf1,17,-70.0,-60.0,0.0944444444444444,0.9055555555555556,178
5m,BTC,workday,tf1,17,-60.0,-50.0,0.1087866108786611,0.891213389121339,237
5m,BTC,workday,tf1,17,-50.0,-40.0,0.1685393258426966,0.8314606741573034,265
5m,BTC,workday,tf1,17,-40.0,-30.0,0.2052785923753665,0.7947214076246334,339
5m,BTC,workday,tf1,17,-30.0,-20.0,0.2469879518072289,0.7530120481927711,413
5m,BTC,workday,tf1,17,-20.0,-10.0,0.3410672853828306,0.6589327146171693,429
5m,BTC,workday,tf1,17,-10.0,0.0,0.4505703422053232,0.5494296577946768,524
5m,BTC,workday,tf1,17,0.0,10.0,0.5751445086705202,0.4248554913294797,517
5m,BTC,workday,tf1,17,10.0,20.0,0.6366742596810934,0.3633257403189066,437
5m,BTC,workday,tf1,17,20.0,30.0,0.7141089108910891,0.2858910891089109,402
5m,BTC,workday,tf1,17,30.0,40.0,0.7801857585139319,0.2198142414860681,321
5m,BTC,workday,tf1,17,40.0,50.0,0.8133333333333334,0.1866666666666666,298
5m,BTC,workday,tf1,17,50.0,60.0,0.8611111111111112,0.1388888888888888,178
5m,BTC,workday,tf1,17,60.0,70.0,0.8920454545454546,0.1079545454545454,174
5m,BTC,workday,tf1,17,70.0,80.0,0.9117647058823528,0.088235294117647,134
5m,BTC,workday,tf1,17,80.0,90.0,0.9130434782608696,0.0869565217391304,90
5m,BTC,workday,tf1,17,90.0,100.0,0.9191919191919192,0.0808080808080807,97
5m,BTC,workday,tf1,17,100.0,110.0,0.9166666666666666,0.0833333333333333,58
5m,BTC,workday,tf1,17,110.0,120.0,0.9117647058823528,0.088235294117647,66
5m,BTC,workday,tf1,17,120.0,130.0,0.92,0.0799999999999999,48
5m,BTC,workday,tf1,17,130.0,140.0,0.9166666666666666,0.0833333333333333,22
5m,BTC,workday,tf1,17,150.0,160.0,0.9166666666666666,0.0833333333333333,22
5m,BTC,workday,tf1,17,160.0,170.0,0.8846153846153846,0.1153846153846154,24
5m,BTC,workday,tf1,17,170.0,180.0,0.9545454545454546,0.0454545454545454,20
5m,BTC,workday,tf1,18,-180.0,-170.0,0.09375,0.90625,30
5m,BTC,workday,tf1,18,-170.0,-160.0,0.0416666666666666,0.9583333333333334,22
5m,BTC,workday,tf1,18,-160.0,-150.0,0.032258064516129,0.967741935483871,29
5m,BTC,workday,tf1,18,-150.0,-140.0,0.0294117647058823,0.9705882352941176,32
5m,BTC,workday,tf1,18,-140.0,-130.0,0.0727272727272727,0.9272727272727272,53
5m,BTC,workday,tf1,18,-130.0,-120.0,0.0862068965517241,0.9137931034482758,56
5m,BTC,workday,tf1,18,-120.0,-110.0,0.054054054054054,0.945945945945946,72
5m,BTC,workday,tf1,18,-110.0,-100.0,0.0888888888888888,0.9111111111111112,88
5m,BTC,workday,tf1,18,-100.0,-90.0,0.0909090909090909,0.9090909090909092,86
5m,BTC,workday,tf1,18,-90.0,-80.0,0.0573770491803278,0.9426229508196722,120
5m,BTC,workday,tf1,18,-80.0,-70.0,0.0961538461538461,0.903846153846154,154
5m,BTC,workday,tf1,18,-70.0,-60.0,0.0898876404494381,0.9101123595505618,176
5m,BTC,workday,tf1,18,-60.0,-50.0,0.1065573770491803,0.8934426229508197,242
5m,BTC,workday,tf1,18,-50.0,-40.0,0.1467181467181467,0.8532818532818532,257
5m,BTC,workday,tf1,18,-40.0,-30.0,0.1951219512195122,0.8048780487804879,326
5m,BTC,workday,tf1,18,-30.0,-20.0,0.2567567567567567,0.7432432432432432,405
5m,BTC,workday,tf1,18,-20.0,-10.0,0.3295194508009153,0.6704805491990846,435
5m,BTC,workday,tf1,18,-10.0,0.0,0.4359464627151052,0.5640535372848948,521
5m,BTC,workday,tf1,18,0.0,10.0,0.5762548262548263,0.4237451737451737,516
5m,BTC,workday,tf1,18,10.0,20.0,0.682716049382716,0.317283950617284,403
5m,BTC,workday,tf1,18,20.0,30.0,0.7005141388174807,0.2994858611825193,387
5m,BTC,workday,tf1,18,30.0,40.0,0.7937500000000001,0.2062499999999999,318
5m,BTC,workday,tf1,18,40.0,50.0,0.8409893992932861,0.1590106007067139,281
5m,BTC,workday,tf1,18,50.0,60.0,0.8703703703703703,0.1296296296296296,214
5m,BTC,workday,tf1,18,60.0,70.0,0.8980891719745223,0.1019108280254776,155
5m,BTC,workday,tf1,18,70.0,80.0,0.8840579710144928,0.1159420289855072,136
5m,BTC,workday,tf1,18,80.0,90.0,0.937007874015748,0.0629921259842519,125
5m,BTC,workday,tf1,18,90.0,100.0,0.8955223880597015,0.1044776119402984,65
5m,BTC,workday,tf1,18,100.0,110.0,0.9324324324324323,0.0675675675675675,72
5m,BTC,workday,tf1,18,110.0,120.0,0.8846153846153846,0.1153846153846154,50
5m,BTC,workday,tf1,18,120.0,130.0,0.9206349206349206,0.0793650793650794,61
5m,BTC,workday,tf1,18,130.0,140.0,0.90625,0.09375,30
5m,BTC,workday,tf1,18,140.0,150.0,0.9,0.0999999999999999,28
5m,BTC,workday,tf1,18,150.0,160.0,0.9130434782608696,0.0869565217391304,21
5m,BTC,workday,tf1,19,-180.0,-170.0,0.0344827586206896,0.9655172413793104,27
5m,BTC,workday,tf1,19,-170.0,-160.0,0.0333333333333333,0.9666666666666668,28
5m,BTC,workday,tf1,19,-160.0,-150.0,0.0357142857142857,0.9642857142857144,26
5m,BTC,workday,tf1,19,-150.0,-140.0,0.0217391304347826,0.9782608695652174,44
5m,BTC,workday,tf1,19,-140.0,-130.0,0.0576923076923076,0.9423076923076924,50
5m,BTC,workday,tf1,19,-130.0,-120.0,0.0298507462686567,0.9701492537313432,65
5m,BTC,workday,tf1,19,-120.0,-110.0,0.0512820512820512,0.9487179487179488,76
5m,BTC,workday,tf1,19,-110.0,-100.0,0.0666666666666666,0.9333333333333332,73
5m,BTC,workday,tf1,19,-100.0,-90.0,0.06,0.94,98
5m,BTC,workday,tf1,19,-90.0,-80.0,0.0629921259842519,0.937007874015748,125
5m,BTC,workday,tf1,19,-80.0,-70.0,0.0849673202614379,0.915032679738562,151
5m,BTC,workday,tf1,19,-70.0,-60.0,0.0949720670391061,0.905027932960894,177
5m,BTC,workday,tf1,19,-60.0,-50.0,0.1111111111111111,0.8888888888888888,214
5m,BTC,workday,tf1,19,-50.0,-40.0,0.1118881118881118,0.8881118881118881,284
5m,BTC,workday,tf1,19,-40.0,-30.0,0.1894586894586894,0.8105413105413105,349
5m,BTC,workday,tf1,19,-30.0,-20.0,0.2383292383292383,0.7616707616707616,405
5m,BTC,workday,tf1,19,-20.0,-10.0,0.357630979498861,0.642369020501139,437
5m,BTC,workday,tf1,19,-10.0,0.0,0.4043478260869565,0.5956521739130435,458
5m,BTC,workday,tf1,19,0.0,10.0,0.6133200795228628,0.3866799204771372,501
5m,BTC,workday,tf1,19,10.0,20.0,0.6588089330024814,0.3411910669975185,401
5m,BTC,workday,tf1,19,20.0,30.0,0.7261904761904762,0.2738095238095238,376
5m,BTC,workday,tf1,19,30.0,40.0,0.8201219512195121,0.1798780487804878,326
5m,BTC,workday,tf1,19,40.0,50.0,0.8581314878892734,0.1418685121107266,287
5m,BTC,workday,tf1,19,50.0,60.0,0.8654708520179372,0.1345291479820628,221
5m,BTC,workday,tf1,19,60.0,70.0,0.8782051282051282,0.1217948717948718,154
5m,BTC,workday,tf1,19,70.0,80.0,0.9078014184397164,0.0921985815602837,139
5m,BTC,workday,tf1,19,80.0,90.0,0.9,0.0999999999999999,108
5m,BTC,workday,tf1,19,90.0,100.0,0.9052631578947368,0.0947368421052631,93
5m,BTC,workday,tf1,19,100.0,110.0,0.961038961038961,0.0389610389610389,75
5m,BTC,workday,tf1,19,110.0,120.0,0.8870967741935484,0.1129032258064516,60
5m,BTC,workday,tf1,19,120.0,130.0,0.9555555555555556,0.0444444444444444,43
5m,BTC,workday,tf1,19,130.0,140.0,0.9722222222222222,0.0277777777777777,34
5m,BTC,workday,tf1,19,140.0,150.0,0.8888888888888888,0.1111111111111111,25
5m,BTC,workday,tf1,19,150.0,160.0,0.925925925925926,0.074074074074074,25
5m,BTC,workday,tf1,19,190.0,200.0,0.9583333333333334,0.0416666666666666,22
5m,BTC,workday,tf1,20,-200.0,-190.0,0.0416666666666666,0.9583333333333334,22
5m,BTC,workday,tf1,20,-190.0,-180.0,0.037037037037037,0.962962962962963,25
5m,BTC,workday,tf1,20,-170.0,-160.0,0.0303030303030303,0.9696969696969696,31
5m,BTC,workday,tf1,20,-160.0,-150.0,0.0238095238095238,0.9761904761904762,40
5m,BTC,workday,tf1,20,-150.0,-140.0,0.04,0.96,48
5m,BTC,workday,tf1,20,-140.0,-130.0,0.0222222222222222,0.9777777777777776,43
5m,BTC,workday,tf1,20,-130.0,-120.0,0.0677966101694915,0.9322033898305084,57
5m,BTC,workday,tf1,20,-120.0,-110.0,0.0493827160493827,0.9506172839506172,79
5m,BTC,workday,tf1,20,-110.0,-100.0,0.0512820512820512,0.9487179487179488,76
5m,BTC,workday,tf1,20,-100.0,-90.0,0.0588235294117647,0.9411764705882352,100
5m,BTC,workday,tf1,20,-90.0,-80.0,0.0495867768595041,0.9504132231404958,119
5m,BTC,workday,tf1,20,-80.0,-70.0,0.050314465408805,0.949685534591195,157
5m,BTC,workday,tf1,20,-70.0,-60.0,0.0681818181818181,0.9318181818181818,174
5m,BTC,workday,tf1,20,-60.0,-50.0,0.1088709677419354,0.8911290322580645,246
5m,BTC,workday,tf1,20,-50.0,-40.0,0.1228070175438596,0.8771929824561404,283
5m,BTC,workday,tf1,20,-40.0,-30.0,0.1712962962962962,0.8287037037037037,322
5m,BTC,workday,tf1,20,-30.0,-20.0,0.2185929648241206,0.7814070351758794,396
5m,BTC,workday,tf1,20,-20.0,-10.0,0.3550724637681159,0.644927536231884,412
5m,BTC,workday,tf1,20,-10.0,0.0,0.4132231404958678,0.5867768595041323,482
5m,BTC,workday,tf1,20,0.0,10.0,0.5971615720524017,0.4028384279475983,456
5m,BTC,workday,tf1,20,10.0,20.0,0.6711165048543689,0.3288834951456311,410
5m,BTC,workday,tf1,20,20.0,30.0,0.7405913978494624,0.2594086021505376,370
5m,BTC,workday,tf1,20,30.0,40.0,0.8209876543209876,0.1790123456790123,322
5m,BTC,workday,tf1,20,40.0,50.0,0.8544776119402985,0.1455223880597015,266
5m,BTC,workday,tf1,20,50.0,60.0,0.8936170212765957,0.1063829787234043,233
5m,BTC,workday,tf1,20,60.0,70.0,0.8841463414634146,0.1158536585365853,162
5m,BTC,workday,tf1,20,70.0,80.0,0.9012345679012346,0.0987654320987654,160
5m,BTC,workday,tf1,20,80.0,90.0,0.9345794392523364,0.0654205607476635,105
5m,BTC,workday,tf1,20,90.0,100.0,0.9797979797979798,0.0202020202020202,97
5m,BTC,workday,tf1,20,100.0,110.0,0.8904109589041096,0.1095890410958904,71
5m,BTC,workday,tf1,20,110.0,120.0,0.9666666666666668,0.0333333333333333,58
5m,BTC,workday,tf1,20,120.0,130.0,0.9555555555555556,0.0444444444444444,43
5m,BTC,workday,tf1,20,130.0,140.0,0.9487179487179488,0.0512820512820513,37
5m,BTC,workday,tf1,20,140.0,150.0,0.9736842105263158,0.0263157894736841,36
5m,BTC,workday,tf1,20,150.0,160.0,0.88,0.12,23
5m,BTC,workday,tf1,20,160.0,170.0,0.925925925925926,0.074074074074074,25
5m,BTC,workday,tf1,21,-210.0,-200.0,0.037037037037037,0.962962962962963,25
5m,BTC,workday,tf1,21,-200.0,-190.0,0.0454545454545454,0.9545454545454546,20
5m,BTC,workday,tf1,21,-190.0,-180.0,0.0384615384615384,0.9615384615384616,24
5m,BTC,workday,tf1,21,-180.0,-170.0,0.0357142857142857,0.9642857142857144,26
5m,BTC,workday,tf1,21,-170.0,-160.0,0.0285714285714285,0.9714285714285714,33
5m,BTC,workday,tf1,21,-160.0,-150.0,0.0217391304347826,0.9782608695652174,44
5m,BTC,workday,tf1,21,-150.0,-140.0,0.0454545454545454,0.9545454545454546,42
5m,BTC,workday,tf1,21,-140.0,-130.0,0.0196078431372549,0.9803921568627452,49
5m,BTC,workday,tf1,21,-130.0,-120.0,0.0869565217391304,0.9130434782608696,67
5m,BTC,workday,tf1,21,-120.0,-110.0,0.0806451612903225,0.9193548387096774,60
5m,BTC,workday,tf1,21,-110.0,-100.0,0.0459770114942528,0.9540229885057472,85
5m,BTC,workday,tf1,21,-100.0,-90.0,0.02,0.98,98
5m,BTC,workday,tf1,21,-90.0,-80.0,0.0357142857142857,0.9642857142857144,138
5m,BTC,workday,tf1,21,-80.0,-70.0,0.0529801324503311,0.9470198675496688,149
5m,BTC,workday,tf1,21,-70.0,-60.0,0.086021505376344,0.913978494623656,184
5m,BTC,workday,tf1,21,-60.0,-50.0,0.0813953488372093,0.9186046511627908,256
5m,BTC,workday,tf1,21,-50.0,-40.0,0.0925925925925925,0.9074074074074074,268
5m,BTC,workday,tf1,21,-40.0,-30.0,0.1650641025641025,0.8349358974358975,310
5m,BTC,workday,tf1,21,-30.0,-20.0,0.2694174757281553,0.7305825242718447,410
5m,BTC,workday,tf1,21,-20.0,-10.0,0.3025,0.6975,398
5m,BTC,workday,tf1,21,-10.0,0.0,0.424507658643326,0.5754923413566739,455
5m,BTC,workday,tf1,21,0.0,10.0,0.5872689938398358,0.4127310061601642,485
5m,BTC,workday,tf1,21,10.0,20.0,0.6842105263157895,0.3157894736842105,397
5m,BTC,workday,tf1,21,20.0,30.0,0.7584745762711864,0.2415254237288135,352
5m,BTC,workday,tf1,21,30.0,40.0,0.8287461773700305,0.1712538226299694,325
5m,BTC,workday,tf1,21,40.0,50.0,0.8722627737226277,0.1277372262773722,272
5m,BTC,workday,tf1,21,50.0,60.0,0.8565400843881856,0.1434599156118143,235
5m,BTC,workday,tf1,21,60.0,70.0,0.9144736842105264,0.0855263157894736,150
5m,BTC,workday,tf1,21,70.0,80.0,0.9294871794871796,0.0705128205128204,154
5m,BTC,workday,tf1,21,80.0,90.0,0.9666666666666668,0.0333333333333333,118
5m,BTC,workday,tf1,21,90.0,100.0,0.970873786407767,0.0291262135922329,101
5m,BTC,workday,tf1,21,100.0,110.0,0.9375,0.0625,62
5m,BTC,workday,tf1,21,110.0,120.0,0.9642857142857144,0.0357142857142857,54
5m,BTC,workday,tf1,21,120.0,130.0,0.9821428571428572,0.0178571428571429,54
5m,BTC,workday,tf1,21,130.0,140.0,0.9473684210526316,0.0526315789473684,36
5m,BTC,workday,tf1,21,140.0,150.0,0.8666666666666667,0.1333333333333333,28
5m,BTC,workday,tf1,21,150.0,160.0,0.967741935483871,0.032258064516129,29
5m,BTC,workday,tf1,21,160.0,170.0,0.9642857142857144,0.0357142857142857,26
5m,BTC,workday,tf1,21,190.0,200.0,0.96,0.04,23
5m,BTC,workday,tf1,22,-200.0,-190.0,0.0434782608695652,0.9565217391304348,21
5m,BTC,workday,tf1,22,-190.0,-180.0,0.0333333333333333,0.9666666666666668,28
5m,BTC,workday,tf1,22,-180.0,-170.0,0.027027027027027,0.972972972972973,35
5m,BTC,workday,tf1,22,-170.0,-160.0,0.04,0.96,23
5m,BTC,workday,tf1,22,-160.0,-150.0,0.037037037037037,0.962962962962963,52
5m,BTC,workday,tf1,22,-150.0,-140.0,0.0681818181818181,0.931818181818182,42
5m,BTC,workday,tf1,22,-140.0,-130.0,0.0363636363636363,0.9636363636363636,53
5m,BTC,workday,tf1,22,-130.0,-120.0,0.0149253731343283,0.9850746268656716,65
5m,BTC,workday,tf1,22,-120.0,-110.0,0.0416666666666666,0.9583333333333334,70
5m,BTC,workday,tf1,22,-110.0,-100.0,0.050632911392405,0.9493670886075948,77
5m,BTC,workday,tf1,22,-100.0,-90.0,0.0535714285714285,0.9464285714285714,110
5m,BTC,workday,tf1,22,-90.0,-80.0,0.0405405405405405,0.9594594594594594,146
5m,BTC,workday,tf1,22,-80.0,-70.0,0.032258064516129,0.967741935483871,153
5m,BTC,workday,tf1,22,-70.0,-60.0,0.0794392523364486,0.9205607476635514,212
5m,BTC,workday,tf1,22,-60.0,-50.0,0.0622222222222222,0.9377777777777778,223
5m,BTC,workday,tf1,22,-50.0,-40.0,0.0703703703703703,0.9296296296296296,268
5m,BTC,workday,tf1,22,-40.0,-30.0,0.1661290322580645,0.8338709677419355,308
5m,BTC,workday,tf1,22,-30.0,-20.0,0.2486910994764398,0.7513089005235603,380
5m,BTC,workday,tf1,22,-20.0,-10.0,0.3195876288659794,0.6804123711340206,386
5m,BTC,workday,tf1,22,-10.0,0.0,0.4434389140271493,0.5565610859728507,440
5m,BTC,workday,tf1,22,0.0,10.0,0.5649484536082474,0.4350515463917526,483
5m,BTC,workday,tf1,22,10.0,20.0,0.6525641025641026,0.3474358974358974,388
5m,BTC,workday,tf1,22,20.0,30.0,0.7866666666666666,0.2133333333333333,373
5m,BTC,workday,tf1,22,30.0,40.0,0.8522012578616353,0.1477987421383647,316
5m,BTC,workday,tf1,22,40.0,50.0,0.8555555555555555,0.1444444444444445,268
5m,BTC,workday,tf1,22,50.0,60.0,0.902127659574468,0.0978723404255319,233
5m,BTC,workday,tf1,22,60.0,70.0,0.935483870967742,0.0645161290322581,153
5m,BTC,workday,tf1,22,70.0,80.0,0.9102564102564102,0.0897435897435897,154
5m,BTC,workday,tf1,22,80.0,90.0,0.937984496124031,0.0620155038759689,127
5m,BTC,workday,tf1,22,90.0,100.0,0.9553571428571428,0.044642857142857,110
5m,BTC,workday,tf1,22,100.0,110.0,0.9605263157894736,0.0394736842105263,74
5m,BTC,workday,tf1,22,110.0,120.0,0.9830508474576272,0.0169491525423728,57
5m,BTC,workday,tf1,22,120.0,130.0,0.9545454545454546,0.0454545454545454,42
5m,BTC,workday,tf1,22,130.0,140.0,0.9743589743589745,0.0256410256410256,37
5m,BTC,workday,tf1,22,140.0,150.0,0.8666666666666667,0.1333333333333333,28
5m,BTC,workday,tf1,22,150.0,160.0,0.967741935483871,0.032258064516129,29
5m,BTC,workday,tf1,22,160.0,170.0,0.9545454545454546,0.0454545454545454,20
5m,BTC,workday,tf1,22,190.0,200.0,0.9583333333333334,0.0416666666666666,22
5m,BTC,workday,tf1,23,-210.0,-200.0,0.04,0.96,23
5m,BTC,workday,tf1,23,-200.0,-190.0,0.0454545454545454,0.9545454545454546,20
5m,BTC,workday,tf1,23,-190.0,-180.0,0.037037037037037,0.962962962962963,25
5m,BTC,workday,tf1,23,-180.0,-170.0,0.0303030303030303,0.9696969696969696,31
5m,BTC,workday,tf1,23,-170.0,-160.0,0.0588235294117647,0.9411764705882352,32
5m,BTC,workday,tf1,23,-160.0,-150.0,0.0185185185185185,0.9814814814814816,52
5m,BTC,workday,tf1,23,-150.0,-140.0,0.0476190476190476,0.9523809523809524,40
5m,BTC,workday,tf1,23,-140.0,-130.0,0.0178571428571428,0.9821428571428572,54
5m,BTC,workday,tf1,23,-130.0,-120.0,0.0163934426229508,0.9836065573770492,59
5m,BTC,workday,tf1,23,-120.0,-110.0,0.0256410256410256,0.9743589743589745,76
5m,BTC,workday,tf1,23,-110.0,-100.0,0.075268817204301,0.9247311827956988,91
5m,BTC,workday,tf1,23,-100.0,-90.0,0.032258064516129,0.967741935483871,122
5m,BTC,workday,tf1,23,-90.0,-80.0,0.0451127819548872,0.9548872180451128,131
5m,BTC,workday,tf1,23,-80.0,-70.0,0.0595238095238095,0.9404761904761904,166
5m,BTC,workday,tf1,23,-70.0,-60.0,0.0388349514563106,0.9611650485436892,204
5m,BTC,workday,tf1,23,-60.0,-50.0,0.073394495412844,0.926605504587156,216
5m,BTC,workday,tf1,23,-50.0,-40.0,0.0802919708029197,0.9197080291970804,272
5m,BTC,workday,tf1,23,-40.0,-30.0,0.1621160409556313,0.8378839590443686,291
5m,BTC,workday,tf1,23,-30.0,-20.0,0.1871508379888268,0.8128491620111732,356
5m,BTC,workday,tf1,23,-20.0,-10.0,0.3231552162849873,0.6768447837150127,391
5m,BTC,workday,tf1,23,-10.0,0.0,0.408296943231441,0.5917030567685589,456
5m,BTC,workday,tf1,23,0.0,10.0,0.5717391304347826,0.4282608695652173,458
5m,BTC,workday,tf1,23,10.0,20.0,0.6948051948051948,0.3051948051948052,383
5m,BTC,workday,tf1,23,20.0,30.0,0.7780898876404494,0.2219101123595506,354
5m,BTC,workday,tf1,23,30.0,40.0,0.8626865671641791,0.1373134328358208,333
5m,BTC,workday,tf1,23,40.0,50.0,0.8823529411764705,0.1176470588235295,287
5m,BTC,workday,tf1,23,50.0,60.0,0.9140271493212668,0.085972850678733,219
5m,BTC,workday,tf1,23,60.0,70.0,0.9320987654320988,0.0679012345679012,160
5m,BTC,workday,tf1,23,70.0,80.0,0.9084967320261438,0.0915032679738562,151
5m,BTC,workday,tf1,23,80.0,90.0,0.9365079365079364,0.0634920634920634,124
5m,BTC,workday,tf1,23,90.0,100.0,0.9907407407407408,0.0092592592592593,106
5m,BTC,workday,tf1,23,100.0,110.0,0.975,0.025,78
5m,BTC,workday,tf1,23,110.0,120.0,0.9855072463768116,0.0144927536231883,67
5m,BTC,workday,tf1,23,120.0,130.0,0.9818181818181818,0.0181818181818181,53
5m,BTC,workday,tf1,23,130.0,140.0,0.9444444444444444,0.0555555555555555,34
5m,BTC,workday,tf1,23,140.0,150.0,0.9090909090909092,0.0909090909090909,20
5m,BTC,workday,tf1,23,150.0,160.0,0.9642857142857144,0.0357142857142857,26
5m,BTC,workday,tf1,23,170.0,180.0,0.96,0.04,23
5m,BTC,workday,tf1,23,180.0,190.0,0.9090909090909092,0.0909090909090909,20
5m,BTC,workday,tf1,23,190.0,200.0,0.9615384615384616,0.0384615384615384,24
5m,BTC,workday,tf1,24,-220.0,-210.0,0.04,0.96,23
5m,BTC,workday,tf1,24,-210.0,-200.0,0.0434782608695652,0.9565217391304348,21
5m,BTC,workday,tf1,24,-200.0,-190.0,0.0416666666666666,0.9583333333333334,22
5m,BTC,workday,tf1,24,-190.0,-180.0,0.037037037037037,0.962962962962963,25
5m,BTC,workday,tf1,24,-180.0,-170.0,0.0333333333333333,0.9666666666666668,28
5m,BTC,workday,tf1,24,-170.0,-160.0,0.0208333333333333,0.9791666666666666,46
5m,BTC,workday,tf1,24,-160.0,-150.0,0.0606060606060606,0.9393939393939394,31
5m,BTC,workday,tf1,24,-150.0,-140.0,0.0416666666666666,0.9583333333333334,46
5m,BTC,workday,tf1,24,-140.0,-130.0,0.0161290322580645,0.9838709677419356,60
5m,BTC,workday,tf1,24,-130.0,-120.0,0.0344827586206896,0.9655172413793104,56
5m,BTC,workday,tf1,24,-120.0,-110.0,0.0212765957446808,0.9787234042553192,92
5m,BTC,workday,tf1,24,-110.0,-100.0,0.0217391304347826,0.9782608695652174,90
5m,BTC,workday,tf1,24,-100.0,-90.0,0.0161290322580645,0.9838709677419356,122
5m,BTC,workday,tf1,24,-90.0,-80.0,0.0559006211180124,0.9440993788819876,159
5m,BTC,workday,tf1,24,-80.0,-70.0,0.0484848484848484,0.9515151515151516,163
5m,BTC,workday,tf1,24,-70.0,-60.0,0.0425531914893617,0.9574468085106383,186
5m,BTC,workday,tf1,24,-60.0,-50.0,0.079295154185022,0.920704845814978,225
5m,BTC,workday,tf1,24,-50.0,-40.0,0.0750853242320819,0.924914675767918,291
5m,BTC,workday,tf1,24,-40.0,-30.0,0.1542553191489361,0.8457446808510638,280
5m,BTC,workday,tf1,24,-30.0,-20.0,0.2209631728045325,0.7790368271954674,351
5m,BTC,workday,tf1,24,-20.0,-10.0,0.2674094707520891,0.7325905292479109,357
5m,BTC,workday,tf1,24,-10.0,0.0,0.3883089770354906,0.6116910229645094,477
5m,BTC,workday,tf1,24,0.0,10.0,0.5963718820861678,0.4036281179138322,439
5m,BTC,workday,tf1,24,10.0,20.0,0.7262872628726287,0.2737127371273713,367
5m,BTC,workday,tf1,24,20.0,30.0,0.8091168091168092,0.1908831908831908,349
5m,BTC,workday,tf1,24,30.0,40.0,0.8392330383480826,0.1607669616519174,337
5m,BTC,workday,tf1,24,40.0,50.0,0.9135338345864662,0.0864661654135338,264
5m,BTC,workday,tf1,24,50.0,60.0,0.9301310043668122,0.0698689956331878,227
5m,BTC,workday,tf1,24,60.0,70.0,0.9345238095238096,0.0654761904761904,166
5m,BTC,workday,tf1,24,70.0,80.0,0.9367088607594936,0.0632911392405063,156
5m,BTC,workday,tf1,24,80.0,90.0,0.926605504587156,0.073394495412844,107
5m,BTC,workday,tf1,24,90.0,100.0,0.9787234042553192,0.0212765957446808,92
5m,BTC,workday,tf1,24,100.0,110.0,0.979591836734694,0.0204081632653061,96
5m,BTC,workday,tf1,24,110.0,120.0,0.971830985915493,0.028169014084507,69
5m,BTC,workday,tf1,24,120.0,130.0,0.9821428571428572,0.0178571428571429,54
5m,BTC,workday,tf1,24,130.0,140.0,0.9777777777777776,0.0222222222222222,43
5m,BTC,workday,tf1,24,140.0,150.0,0.967741935483871,0.032258064516129,29
5m,BTC,workday,tf1,24,150.0,160.0,0.9655172413793104,0.0344827586206896,27
5m,BTC,workday,tf1,24,170.0,180.0,0.9642857142857144,0.0357142857142857,26
5m,BTC,workday,tf1,25,-220.0,-210.0,0.0454545454545454,0.9545454545454546,20
5m,BTC,workday,tf1,25,-200.0,-190.0,0.0384615384615384,0.9615384615384616,24
5m,BTC,workday,tf1,25,-190.0,-180.0,0.0357142857142857,0.9642857142857144,26
5m,BTC,workday,tf1,25,-180.0,-170.0,0.037037037037037,0.962962962962963,25
